,0,1
0,0.4906669,0.07182591
1,0.32189575,-0.072311595
2,0.11454125,0.76498985
3,0.4042496,-0.8993324
4,0.16983151,0.6026105
5,0.093522765,0.91816664
6,0.13349326,0.5430325
7,0.33806017,-0.35841578
8,0.112964325,0.6615658
9,0.1772011,0.4400419
10,-0.30198824,0.7114447
